,scent,dry,oily,combination,antiaging,psoriasis,lightening,sensitive,pores,eyes,skintone,night,sunscreen,asin,type
22,0.0633675577358111,0.0888228498863122,0.199617771499055,0.117308016297071,0.147115205997885,0.0,0.0668730281957994,0.260716130638542,0.0,0.063236051416665,0.0442467592720997,0.351225025635498,0.104316502431868,B009RNUH7M,moisturizer
23,0.184551950801526,0.185718447259017,0.373898755362927,0.108809928480144,0.109315066786217,0.0133926427769499,0.0498903654446831,0.152969126547294,0.0,0.00535410744812394,0.048111719554264,0.148965558063205,0.0630840921927759,B00GJ7SUJ6,moisturizer
24,0.157085091810423,0.604284959186102,0.069839388898442,0.101803141167971,0.194178956502697,0.477892380557332,0.389573833082963,0.133711203697179,0.0,0.00873767250218793,0.0754846489939668,0.0821206260328587,0.109214688263388,B00R3B58VA,moisturizer
25,0.129453221278456,0.140143925959396,0.0611190286992358,0.128955378834316,0.242290128720922,0.0,0.070463180264486,0.225470303180621,0.0,0.0415214589701381,0.105480166703957,0.0846098427727925,0.379898769873512,B0012J30KU,moisturizer
26,0.0990538049411066,0.0936720173846694,0.2191292817146,0.0857786950559893,0.10458714565963,0.0,0.195170862222289,0.205959427008781,0.0,0.0133584145098495,0.12414989424241,0.0797964282133049,0.40176191015517,B001IJ4KWQ,moisturizer
27,0.195341587792142,0.321348950268759,0.124790809788386,0.241244812059298,0.344208209995337,0.0,0.100537160786251,0.136704194816567,0.0,0.0170524959986874,0.0278618718744203,0.152370038586706,0.0837098210498992,B01CNE99FW,moisturizer
28,0.0546291063877064,0.363728078346215,0.0377309173468784,0.123475959597828,0.553616718088506,0.0,0.0336907034684391,0.125400999941124,0.0,0.066917013194486,0.0270067682848607,0.155380477554249,0.254014664261441,B004D2C57M,moisturizer
29,0.150097627711749,0.292897498652256,0.178701926100412,0.214801755750877,0.363793600434511,0.0,0.0998969448437634,0.107800676334811,0.0,0.0553633729713592,0.0220930804708751,0.132265952955283,0.0333899808630954,B01BDIX3JM,moisturizer
30,0.0615279527482291,0.082558343206554,0.484688467903493,0.049923280203854,0.0816847913260185,0.0,0.0217263424922925,0.0828799784562085,0.0,0.00345870362610163,0.0398611502467735,0.0928286817358622,0.0340315732442835,B06XZVZXWC,moisturizer
31,0.149645633822176,0.176146183577207,0.0757235256796203,0.0775818508167686,0.0782294554932084,0.0,0.0136544988826966,0.211102572250505,0.0,0.00560994106280432,0.0136544988826966,0.0623084084911663,0.405211506383166,B001F51TDG,moisturizer
32,0.0512691138357497,0.37488637164557,0.066658996542952,0.131630244624387,0.51149912339211,0.0,0.047346941332329,0.139055992720729,0.0,0.0751040777059099,0.0266597894741257,0.167285341686387,0.248413448047703,B00387F426,moisturizer
33,0.149535574854657,0.174228165764407,0.270622648262467,0.14107335906004,0.424454125544532,0.0,0.0521199365034476,0.177116687809743,0.0,0.0659777546813155,0.130611077541177,0.125945551992348,0.161032615351481,B00O25NI7Q,moisturizer
34,0.148089799831161,0.38845471318479,0.0274273922905341,0.275213009114305,0.578260838438993,0.0,0.0398992536676424,0.216453715286335,0.0,0.0347389213903161,0.0459601073892308,0.229542397203491,0.0546328702989492,B01M4R7D9A,moisturizer
35,0.155323331881054,0.186937035305406,0.0429340150210544,0.10349951987095,0.408112625607879,0.0,0.0207259558531914,0.177231005428819,0.0,0.0151388538368084,0.103607111473361,0.15810283995625,0.150213441450861,B072TRNFHS,moisturizer
36,0.240411423531485,0.302294308879361,0.133144832996621,0.149341110617685,0.241749296782686,0.0,0.0785528666443513,0.227850779461236,0.0,0.0146265872967489,0.0730715003373276,0.187914987263639,0.11729718766467,B01C8COKI0,moisturizer
37,0.106623048902821,0.113178821620884,0.142050199342045,0.0324187567661623,0.0649189477038039,0.0,0.113495907714342,0.155980420152453,0.0,0.0169683802110652,0.057324421770336,0.0591763861659215,0.338326065328974,B00NQ2NI2G,moisturizer
38,0.174532310558398,0.34393733706744,0.0607935867863807,0.220677682380731,0.325693593973856,0.00242815159468318,0.0192669473743947,0.151448486805252,0.0,0.0147699224561273,0.00562494735881262,0.181117403589223,0.0634312449393476,B00FS7MS0K,moisturizer
39,0.212171333000551,0.339502289514946,0.163409168431483,0.10244752849028,0.196260783807057,0.0,0.211462596974355,0.129455802422015,0.0,0.0175063362447488,0.169212971942265,0.0269884614033889,0.172678514731779,B001UOHR1A,moisturizer
40,0.288953065289274,0.363349765267646,0.106833836243409,0.16105865327836,0.430648547314804,0.0260588845528762,0.052909156421708,0.301137584684433,0.0,0.0311069890073993,0.144148373407992,0.159607073883327,0.214423239667396,B07453LN3K,moisturizer
41,0.221849926588629,0.481608500242586,0.0416141773582525,0.135487394610238,0.170153914621019,0.163959190729202,0.127523815011601,0.0876191629411603,0.0,0.0,0.0,0.0959309826803321,0.0298194035781215,B00113HNB4,moisturizer
42,0.184801959104691,0.241602293499406,0.0595654286291051,0.192421652391279,0.212498582343025,0.0,0.0514200610173737,0.144146588047088,0.0,0.0558465452295297,0.0425065892177052,0.171740531862112,0.0190453952192809,B00V5LHWVS,moisturizer
43,0.212790922451918,0.29204871336584,0.125311073565481,0.0893096049169271,0.162250616920141,0.0,0.0577176242991602,0.112898058872306,0.0,0.035130194295884,0.0286835046366209,0.0368169498056356,0.274433406092042,B004D268F2,moisturizer
44,0.0354824453379177,0.228557711013422,0.111435389913907,0.14833526596325,0.298091155447734,0.0,0.0753394652793225,0.0834221602797163,0.0,0.0193429608060054,0.0550069093307777,0.0408686735131127,0.212413896291668,B00F2XWNYG,moisturizer
45,0.198764405606995,0.237328817147443,0.0863582047662389,0.124639585556521,0.303179747208522,0.0173537724919597,0.0368522590425084,0.254553179256801,0.0,0.0296912187837793,0.0981970494881896,0.224310844836218,0.205677931855057,B074SZ5CSR,moisturizer
46,0.295332973155025,0.115575372100879,0.0855220666669831,0.113742878613788,0.356644444513916,0.043596607681775,0.120346929939298,0.314914014229958,0.0,0.0658645842938203,0.360509933095104,0.0123831080139417,0.496697266934792,B076CPHFM9,moisturizer
47,0.163879364533244,0.277255848306492,0.145865318766258,0.165280451013921,0.354705491069448,0.0,0.0223367583110361,0.208195074376484,0.0,0.0216874007280175,0.060665462380161,0.149800822122492,0.245905131819773,B01MSZB9FH,moisturizer
48,0.203191681126581,0.38757501888739,0.103095853432801,0.223457551728971,0.44058911738525,0.0744547107569941,0.124393032359638,0.214423699586378,0.0,0.0619965197912314,0.0417549143303313,0.224636279394717,0.0227650639864876,B073SD374T,moisturizer
49,0.058214541780214,0.0449238755182335,0.0604930884322507,0.0472841465732056,0.0886570426843431,0.0,0.0223861486000614,0.227047068178262,0.0,0.0226379754379725,0.0555641228067324,0.0280034313779577,0.464056096596599,B00JZ03MVU,moisturizer
50,0.0489598624283274,0.460991478483698,0.156851989782228,0.113771322017235,0.560263913451419,0.0038766468283889,0.0861057767842241,0.0751138956244312,0.0,0.171001322907114,0.0714822888468178,0.17102068889224,0.134416725964084,B01ES349CY,moisturizer
51,0.295732930312906,0.269123641189619,0.119684936266045,0.141708131554291,0.330388035308603,0.0,0.0221877801641179,0.293404617322242,0.0,0.0247507326666795,0.129549753543555,0.160964224105889,0.253868768715765,B00U2QDZYU,moisturizer
52,0.238565096766421,0.406302485862893,0.0448095277413952,0.0714557781580867,0.079560691746028,0.146314805332906,0.113800404147816,0.0381444086100157,0.0,0.00273322124285057,0.0,0.051939737765156,0.0,B00CZQ8SAG,moisturizer
53,0.139712313927447,0.448489525740642,0.0526610611270048,0.292565050998603,0.640472033315516,0.0,0.0442238818380645,0.23069358678595,0.0,0.0295777420911368,0.0218144061861576,0.26770654735242,0.0603791537833921,B008WA2K9O,moisturizer
54,0.139998168992218,0.173282476120799,0.081676026205576,0.0745562045603869,0.0790407873932112,0.0,0.0109083925144013,0.211731720344019,0.0,0.00983969048402149,0.0109083925144013,0.0567439336305395,0.42167591293615,B000052YQ2,moisturizer
55,0.172626954159766,0.603608520850903,0.0558686136886816,0.140140625581691,0.231489401718457,0.347737946184993,0.316019617991378,0.132090583648567,0.0,0.00705068096572086,0.0570357628885399,0.088691274276341,0.0812372514205292,B00K3PRXBG,moisturizer
56,0.115217648482078,0.238730000269631,0.0240247955745442,0.0245411217929788,0.0281387022023215,0.0677961913786657,0.100213634556381,0.059306373154938,0.0,0.0,0.0101464034010611,0.00379712630658389,0.00235168471000743,B01ADUDJ2M,moisturizer
57,0.0368862745254617,0.209263619709331,0.132230312898414,0.061568623005467,0.378734364087788,0.0,0.147395742675218,0.0335718603461238,0.0,0.00654851084433781,0.0800735573059341,0.125664039575481,0.0628666232970509,B01NCRYT0M,moisturizer
58,0.345919083178696,0.407234044799469,0.0105748854439672,0.100618348319477,0.123299212985968,0.0,0.0513841105183975,0.051919810668505,0.0,0.00253929722251517,0.0474815258991717,0.0343656368292334,0.00897614477193518,B00FAUS1HY,moisturizer
59,0.207034269503308,0.335867034580122,0.244620580633988,0.211666460530616,0.350233660145041,0.134100879190795,0.197508686196582,0.218241696012434,0.0,0.0494702008543484,0.0952889843569376,0.166223465725311,0.109043363924938,B075Q5Z43W,moisturizer
60,0.112574263648242,0.259570751161404,0.0370924880051333,0.190626642374754,0.387778130948557,0.0,0.0573924987969248,0.249566362337927,0.0,0.0523100617259766,0.0710870972260299,0.135555827842459,0.365775100174585,B00HNSSPHC,moisturizer
61,0.130515828100912,0.122379349046345,0.0418003774818778,0.32639177201862,0.411946901785789,0.0,0.299497151152186,0.0424523650367042,0.0,0.312972633326079,0.173658564497739,0.0682350766394926,0.0214669014170461,B01N7L0WA6,moisturizer
62,0.112289055745388,0.513759006379229,0.0771302931518522,0.0834601319256822,0.474567349871379,0.0,0.0824372327196296,0.0965151785508608,0.0,0.116431260511846,0.0197319368057632,0.184335356588868,0.0626643266086936,B0182Y2Y0E,moisturizer
63,0.0182186520699815,0.199922630226512,0.152315251096232,0.125393127189525,0.124818484418991,0.0,0.26386137547296,0.00683617241351033,0.0,0.0,0.139010203612239,0.00940917519518482,0.0956293352547883,B00WQIA22A,moisturizer
64,0.239555682384813,0.313616537218965,0.0852709589915239,0.244628720683012,0.346029884811383,0.0,0.0310158020678755,0.250531478642557,0.0,0.00539716399631528,0.0708503331272381,0.222935069904842,0.105428961737482,B01NA7CKPS,moisturizer
65,0.190296392847044,0.368238927421053,0.0507458083292497,0.250535287918104,0.51199289390965,0.0,0.0,0.305479821834418,0.0,0.0179311947235882,0.0238149181615021,0.299654530578741,0.0381038690584034,B075RBY83H,moisturizer
66,0.158439436633234,0.243145917888144,0.163355212651176,0.18966480557762,0.298319265128025,0.0,0.264344443814162,0.191523067467161,0.0,0.0184357931156101,0.195742126476049,0.104186526943073,0.283091582963392,B01EHW5FIS,moisturizer
67,0.258800449961514,0.267763572916468,0.0988833474242213,0.157352763200041,0.250324022531242,0.0226977244531204,0.0690082146669245,0.231783526411407,0.0,0.015142002540376,0.0715346212803449,0.211830523652335,0.0929893385052871,B0746R6LLP,moisturizer
68,0.060545581985584,0.346214620819071,0.0990555438736941,0.243310816576945,0.243310816576945,0.0,0.010842686321975,0.0299267416010838,0.0,0.0360395027456367,0.010842686321975,0.0374084270013547,0.0,B00JB2KLOI,moisturizer
69,0.230714822878656,0.342718491152093,0.130766747607457,0.188900623000319,0.313387399932717,0.0,0.0192123987415287,0.135818943434088,0.0,0.0232809984104228,0.0125743410867879,0.18531993503774,0.0111336413527714,B00KZ2CSU8,moisturizer
70,0.0759607649765124,0.25360390239,0.00657398286236914,0.142295587213114,0.474500852849782,0.0,0.0567319096048164,0.122378084806285,0.0,0.024398155321887,0.0,0.191070730241295,0.0850500117167087,B01LBK4BFC,moisturizer
71,0.0937586436528091,0.15217475457611,0.237089424400919,0.108603414078568,0.174922496839149,0.0,0.0106184563746893,0.177050471450727,0.0,0.0123436840247475,0.0073939309013374,0.292890295378025,0.00241839410501389,B01MZ7B315,moisturizer
72,0.0835879798340411,0.10732094516681,0.180082775785322,0.0962483885434614,0.104942995003585,0.0,0.0,0.20123379357804,0.0,0.0108289872079907,0.0,0.167561282383765,0.198819557222263,B001M8YKP0,moisturizer
73,0.279516584837171,0.315660745736363,0.140248767827401,0.149172469911786,0.274527767720445,0.0130206998307437,0.0670628478563222,0.282258834137133,0.0,0.0093544974338221,0.0949779359416236,0.183753639244924,0.15260123696094,B018Y5EBTS,moisturizer
74,0.137826860816408,0.375289285221385,0.0306313529978919,0.290427372360266,0.282421687898344,0.0,0.0554269119179199,0.151011151057631,0.0,0.0586532248307665,0.0358758369743311,0.172974929439612,0.0157282362741014,B07253CXJW,moisturizer
75,0.0509926599533676,0.371598314015168,0.0996738450254471,0.099554713108981,0.393117927950477,0.0,0.0809680087342474,0.0863082278608323,0.0,0.10121581280103,0.0222346912961219,0.213081954877769,0.0872177940582218,B01N2BKB0X,moisturizer
76,0.0757606541767622,0.183072480599647,0.258840084271308,0.139300799533171,0.208376773425663,0.0,0.319950369576274,0.091358477578818,0.0,0.0430868869518165,0.244648982082686,0.0,0.256879958822787,B0149NNL86,moisturizer
77,0.239348847599684,0.288267780038411,0.050969325573956,0.0592069380257829,0.0592069380257829,0.0,0.0,0.0865860502908785,0.0,0.0,0.0,0.0,0.216465125727196,B003NSPOF2,moisturizer
78,0.230921668327813,0.355907087446322,0.0113140506351911,0.21162562128378,0.386571064138123,0.0215561601893162,0.121593670588194,0.213426844560896,0.0,0.0354593038813334,0.0885135241445306,0.106522231418451,0.194765770132902,B001LXSP0W,moisturizer
79,0.0616472136847136,0.232074792836901,0.0894544231720333,0.114870122572408,0.234133571171715,0.0316507309981778,0.0596995141576181,0.0974968209668469,0.0,0.0303656656176451,0.0451978946534506,0.10016462471485,0.126253094873538,B076BV27WQ,moisturizer
80,0.222749736991792,0.25178133255325,0.0845355769581523,0.107747304542322,0.173697115738397,0.0,0.0221517465698238,0.119002506059974,0.0,0.00692151572128969,0.0775196467114288,0.0745562323596477,0.0997284241673494,B06XKPBHF2,moisturizer
81,0.168711056032733,0.446162304094625,0.0522104007856109,0.326394911544658,0.57371323593041,0.0,0.0223451637108549,0.247683113235765,0.0,0.0203423061469069,0.00985979171678858,0.264023116258204,0.0380207105596866,B003SSXKV2,moisturizer
82,0.0652594074999732,0.152059360115876,0.163638394567782,0.113556087589501,0.127954178393648,0.000186129320157465,0.00135067232943505,0.148340154316028,0.0,0.00192985361697124,0.0189415411587587,0.202872359854815,0.0287961816082953,B073T5H2X5,moisturizer
83,0.112661722206753,0.241069320111615,0.240142728332109,0.132551496404574,0.178217675987033,0.115910118739791,0.0965341039454279,0.223585422153483,0.0,0.0249645979366787,0.0156268203433793,0.24697154487701,0.105063880226525,B00I0C3P5M,moisturizer
84,0.179639053445339,0.189833837209655,0.205934299118559,0.147171669950467,0.232118098364776,0.0,0.0163497060614464,0.191476206253749,0.0,0.0,0.0592509533942211,0.17021210132151,0.0686419957324396,B004O277RO,moisturizer
85,0.206320068558095,0.185045107446121,0.086870572465319,0.167737693586852,0.39939296228154,0.0,0.0430697108627111,0.258761041326933,0.0,0.0,0.122613613576416,0.184953291682894,0.226555478560817,B0763TQHTV,moisturizer
86,0.0137302022744204,0.0681837687531183,0.204067926729917,0.0330240519402801,0.0794154411806467,0.0,0.0337386676777085,0.177469480544271,0.0,0.0178939327118707,0.00557987529029602,0.323109525126463,0.0195888089940217,B00KWP3SA2,moisturizer
87,0.118479517887719,0.338125783750174,0.193964125702355,0.295434112064316,0.344468573474702,0.0,0.00521164345168269,0.151868301697996,0.0,0.0655321679422798,0.0,0.163112618544935,0.0267077113623915,B006QO76I8,moisturizer
88,0.0771275884127445,0.101640881292174,0.473151144988068,0.036621401696925,0.0641508752890784,0.0,0.0446028972186504,0.0262746345298102,0.0,0.0181531317378261,0.0230036118354851,0.0431211539407832,0.0293597096130309,B0064F4CXG,moisturizer
89,0.0,0.422737587190118,0.0,0.0,0.0,0.475579785588882,0.369895388791353,0.0,0.0,0.0,0.0,0.0,0.0,B00J9USSI8,moisturizer
90,0.153716339067602,0.130561482162372,0.0247789067086755,0.0318508033748136,0.0639835890867854,0.0,0.0468827149271526,0.185851609414434,0.0,0.0,0.0369463435460305,0.0350269771604729,0.385921184029732,B010CRK7S0,moisturizer
91,0.0618199272882903,0.248165528495943,0.024691643721027,0.0494696412220379,0.480998226358484,0.0,0.0158986911972738,0.0589269233747935,0.0,0.00371916587869335,0.0158986911972738,0.181068204757936,0.0368925682381604,B00NQ2PAFE,moisturizer
92,0.0721233922597665,0.110871591423163,0.174790807341165,0.154455678920025,0.152664384257967,0.0,0.184930389646505,0.0547547933120549,0.0,0.0,0.0115589094331995,0.0153162523606074,0.108777714448194,B01BZBT8DW,moisturizer
93,0.0252505064395554,0.259403797089381,0.0513925882391759,0.193159474160821,0.207940960179155,0.036921014966212,0.0729669058368065,0.0298743998180385,0.0,0.0458995332391869,0.0226824514152364,0.0562304950751606,0.00484116900411186,B072M9HRT9,moisturizer
94,0.148891441230602,0.384932571440214,0.067590192261908,0.27283085283359,0.597749350035673,0.0,0.0800010986692792,0.180832588598648,0.0,0.0501542998955671,0.0920203351675046,0.174530674588775,0.156430149915347,B00JZKIO68,moisturizer
95,0.0886731623395406,0.0748774129575679,0.0926834033542463,0.0703580495959184,0.101448114804484,0.0,0.0450264148843834,0.210843305047878,0.0,0.0218054416220609,0.0339690780612394,0.0905292709586689,0.370279699557861,B00FA6M27I,moisturizer
96,0.135845973327406,0.302911198366872,0.182369360064636,0.158795944596648,0.170572599262836,0.0182785134321538,0.28368425757977,0.189037216995288,0.0,0.000307261517022303,0.196307321111507,0.0655140120670129,0.278252277563167,B017PHC5PI,moisturizer
97,0.136088978509706,0.125651868151393,0.136882467410712,0.0894690862478505,0.10648489714494,0.000249751531237641,0.0140176701961103,0.20065972524249,0.0,0.0,0.0508797515423985,0.249244599988921,0.0731229049257798,B0129F4S24,moisturizer
98,0.229327785546326,0.451985828671666,0.0432654252200708,0.172789480756188,0.211737590187831,0.0171276477341152,0.210065712960573,0.0360716021312016,0.0,0.0114783366225557,0.163823232357096,0.0228431951090668,0.0351548763366808,B00T10DFJ8,moisturizer
99,0.0817637593766477,0.274486216135076,0.141103448319267,0.203189569476762,0.486691397770049,0.0,0.119961692980812,0.0758189036573783,0.0,0.0871097614565279,0.0961416777482046,0.117664148999756,0.0724907270630509,B06WV8XNFZ,moisturizer
100,0.069835297032759,0.181256641600738,0.160153059566864,0.333832442029277,0.398809668616612,0.0,0.328810485519414,0.0797371893043219,0.0,0.0766598491595313,0.118635404147101,0.0635130244543454,0.254327066106099,B00HOHLKY2,moisturizer
101,0.223466822792374,0.390822021862051,0.0789292634411286,0.195170224878748,0.221902312629376,0.0138536594925753,0.173850621152591,0.113450735446926,0.0,0.01654781087386,0.152425265892945,0.0761336388058298,0.12834181273569,B075WF1S2H,moisturizer
102,0.0,0.425173851170312,0.278888220207234,0.32706891646333,0.223451608096637,0.0,0.0,0.0,0.0,0.119523522945957,0.0,0.00381650084858804,0.0,B06VWD245S,moisturizer
103,0.192835181418935,0.277000947382894,0.136279865868412,0.0995776897588436,0.160333832759793,0.0,0.0628971459513538,0.129648401166359,0.0,0.00758469339445969,0.0229538136588193,0.101729746192953,0.0,B0014YCI24,moisturizer
104,0.176442003556324,0.276769686006021,0.0426191418100551,0.118433651963356,0.111468377478073,0.0,0.141787749417735,0.145696103341543,0.0,0.0549175103898801,0.0448759382550116,0.0393640134206009,0.0603275476839871,B00NVU813Y,moisturizer
105,0.0,0.277731295760158,0.207859018957155,0.21235526871733,0.21235526871733,0.00575030536120116,0.144833438616296,0.00912215790614286,0.0,0.0550955878309516,0.0701804894454587,0.01596377633575,0.052635367084094,B0016WH540,moisturizer
106,0.212471767355835,0.41127086067506,0.0,0.178543807224275,0.185779928874392,0.0,0.147026800588794,0.0,0.0,0.00271354561879376,0.147026800588794,0.00271354561879376,0.0,B01M3MZ5D6,moisturizer
107,0.113663743148367,0.343500926395497,0.0911555648104522,0.183113022714052,0.178637322203659,0.110208162786203,0.183491770235365,0.0854606937795071,0.0,0.069037566675961,0.0745907205682676,0.0494037114890826,0.0529499451925995,B01MZ3G3E4,moisturizer
108,0.22716373079314,0.449520897083334,0.0116215558531359,0.160141372998569,0.261460824095164,0.0366513309910884,0.217712503586422,0.135355724558347,0.0,0.0106655345886821,0.0554178412115086,0.060640972783839,0.0579350113266455,B01C4W0SOE,moisturizer
109,0.31738734214099,0.244328790221476,0.0364772830702719,0.0498878437334248,0.125619973644621,0.0,0.0351980605979239,0.135999553824671,0.0,0.00748757689173338,0.119922828653699,0.0154338095704308,0.230194849974573,B004V4MQ2Q,moisturizer
110,0.0,0.0,0.246668923909207,0.0883140228720616,0.0883140228720616,0.0,0.0883140228720616,0.00258214710528951,0.0,0.0,0.0,0.00451875743425665,0.0662355171540462,B076N4VLGJ,moisturizer
111,0.321692670900181,0.218680794401394,0.0295974050688385,0.215237968727699,0.0288145860580094,0.0,0.000389491775964522,0.00315989783868862,0.0,0.0125424879629101,0.000389491775964522,0.00259381155407757,0.00624174548648019,B01L1P831U,moisturizer
112,0.12920137865219,0.332899737644709,0.0571118781753913,0.189960412786421,0.263905271650416,0.0290344693264822,0.127014518584029,0.101844452338419,0.0,0.00245156718384613,0.0812973274892128,0.0763392416781929,0.0869632902486026,B00WTP1BH0,moisturizer
113,0.190541214616286,0.284579349763513,0.0784028286511394,0.190774806948452,0.288025380609674,0.0116500540109266,0.051786688273565,0.253845876159999,0.0,0.024749295979205,0.0313026516392575,0.192213184426711,0.214724413279416,B075WYBVQQ,moisturizer
114,0.10272636049654,0.168030328651617,0.17653880635023,0.0307572986672674,0.0287970216823878,0.0336042564677497,0.0327545134685372,0.131276211939806,0.0,0.00238023031067645,0.00661786954917636,0.232073462851391,0.0,B00U6QFEJU,moisturizer
115,0.0383711682113785,0.250952372094953,0.144915295043796,0.151152810237959,0.144978354623612,0.0941947061330339,0.0873357551635483,0.127947671282673,0.0,0.0683291785406735,0.021465545245142,0.0662262033976603,0.20582150116121,B01ATYTOYE,moisturizer
116,0.0599479658363141,0.0881188278301004,0.0757026708428218,0.056603243054995,0.0717242446157332,0.0154495402751784,0.142952170842418,0.0548831946951748,0.0,0.0154958738898135,0.0819807754101052,0.0311784400501175,0.0717406930071832,B01M7WGQ9P,moisturizer
