scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
0.16396611902287922,0.2484951528635132,0.2570902910947211,0.1918336062283324,0.4295163814196709,0.0076164002337496504,0.38648036684422604,0.09096329503918815,0.24905929379968259,0.04570862656328257,0.14704220541068533,0.09319480427001597,0.0
0.06178108323138509,0.27790270293574737,0.2818499458085986,0.1448151591285009,0.441411667446153,0.0,0.40271097131281247,0.024131639211425127,0.11975615236778223,0.07905825535668501,0.1365540327652785,0.11233599225684919,0.0
0.1932489676080522,0.23684828954778558,0.5158566969347775,0.4314364049471971,0.19283528842134023,0.04142679281041529,0.29959130277523355,0.06679799445504507,0.45049955720546914,0.26998862120533024,0.04253306437094967,0.06177493502245626,0.0
0.28081390363755393,0.32007472826843386,0.40972587805276334,0.3660524006607359,0.2042278866209494,0.02247954195689693,0.37299075112642893,0.05212203706261473,0.4977340080424374,0.3764786890101837,0.0582398292352834,0.062184888194169716,0.0
0.13933943462499485,0.2411587607651205,0.17476562662162476,0.18212759917019103,0.20272047597976978,0.0,0.14099927365167803,0.07590576212496815,0.0797840769913726,0.043770981276357424,0.0,0.2295583750997045,0.0
0.16539267279663505,0.26990753911971443,0.19109086644904702,0.12630537210948953,0.32940910360136744,0.0,0.3649950569608348,0.16557458223147037,0.10955667331568356,0.04677975548740417,0.17268779793200334,0.11487945915260958,0.0
0.09560275825386014,0.3562229045351155,0.2272596534887715,0.2213642712447155,0.44029982899097103,0.0,0.2613731192810324,0.07957253474487405,0.13011112817946494,0.07462357564875663,0.00463687566554637,0.2664502301087172,0.0
0.14057690681552606,0.2615716866196537,0.0347696968481226,0.05068046871618072,0.4866266605736002,0.010366834296389677,0.15387791849586754,0.031918678120061626,0.24267184839030254,0.0,0.0,0.0,0.0
0.03283854426057289,0.19873991000817529,0.1713744564576979,0.19554573593352562,0.030214099344784664,0.0,0.0,0.03283854426057289,0.0,0.0,0.0,0.0,0.0
0.10752389218665986,0.3466244386592614,0.13929907438814298,0.15326482931133456,0.4334045348295131,0.023467956125986362,0.23398354240376423,0.11437701270640488,0.09824160699767961,0.02971779909739789,0.01867833703121023,0.251621603525677,0.0
0.054459770291874036,0.4379721059722678,0.03233685334960512,0.009357893010163541,0.28878709603327185,0.0,0.05878700684442452,0.05434792880517843,0.0,0.00916475904544433,0.042029021634218455,0.0016122038349284625,0.0
0.1769818617913589,0.12652556594391215,0.08040662509916323,0.06749531880677802,0.5405180178051203,0.0,0.35866779579264524,0.04980988775780809,0.054109420813015036,0.21349439302346776,0.15726484872056815,0.04457708554994573,0.0
0.0970309061130098,0.179881844707694,0.08090147340492512,0.04005721488910377,0.3589993833539812,0.029251777345172595,0.10086990729979786,0.12661692643395242,0.019183594688845812,0.00869178856076613,0.0,0.0660707071518388,0.0
0.021500909893669158,0.17808725800443728,0.15136998105997557,0.1660102941918074,0.23999239916720347,0.0,0.025564268706446232,0.007459996205600048,0.0,0.02823805262654134,0.0,0.0,0.0
0.1501352782498478,0.22343226733630006,0.1936259428627255,0.1463410835191981,0.35165043224481946,0.0,0.2462042436697633,0.14995632371183604,0.1689108570032204,0.10786997214175922,0.0,0.11284526566865091,0.0
0.1704862071756474,0.2587280777057013,0.13525278518555517,0.1073138572398003,0.49893138489875344,0.0,0.33828494217953337,0.12132755145869678,0.17507906609793075,0.09520615291631951,0.11456105020776382,0.1226727708372129,0.0
0.17066554549363266,0.2705551738010672,0.026663916358887513,0.02478942355567753,0.6436933924319307,0.0,0.2746876193062803,0.03249997369758965,0.03642249681030816,0.2418276743546951,0.01921884428101164,0.07502698489605725,0.0
0.1367845389081175,0.17067756723245603,0.16342864814724414,0.10087415355376733,0.2726626343153486,0.03417362451724201,0.3532037910029586,0.1297758647043177,0.13072081458021345,0.03239216714560813,0.2146691666318084,0.018320285744206893,0.0
0.05005141546006574,0.3397631008933747,0.2254183979414587,0.2558537253085356,0.3385011802085747,0.04100063505181161,0.14975220086181976,0.07983649266874993,0.07802021467280312,0.027868324232772454,0.0,0.19126045028947142,0.0
0.1892167352356258,0.12255333686970468,0.11918313576770674,0.062401913183359595,0.45596405118799155,0.0,0.3643910205906974,0.09719846453241471,0.2821792092063013,0.12426734001465746,0.05149514968901231,0.06162075276977062,0.0
0.01619963949118376,0.07658538123338542,0.4157935251549448,0.029721291369563148,0.108918357538801,0.03168683466805128,0.514417646416008,0.03666433931451796,0.015480903062435344,0.03547830348486833,0.011694325559564492,0.07506413069966228,0.0
0.12854482389127245,0.27666268933787497,0.18946378033042527,0.14139113224011088,0.3951390787845743,0.03476598145167796,0.3561726360640445,0.15716414568621745,0.11425988365727821,0.057482242917465017,0.1639590513242186,0.14927444950410507,0.0
0.14914874953530285,0.24690420912096767,0.2389474201509846,0.15332660715232016,0.43544019120657057,0.006269075960030222,0.3859795759261733,0.10420000803232857,0.18390444299298267,0.09285679993306371,0.1615483478478541,0.09976992699024292,0.0
0.10786293855866329,0.20552823621609975,0.24653265799780252,0.154287617194602,0.3993650378555069,0.0,0.3642663758180354,0.03153653120520547,0.17918343070550974,0.05535954578144671,0.19731709722248722,0.03525945827470449,0.0
0.278852820351888,0.20971350922683824,0.021870301447080395,0.014580200964720262,0.09311954517972656,0.0,0.061100615639262404,0.2299723278404781,0.09776098502281985,0.009720133976480175,0.0,0.0,0.0
0.05117724624225649,0.20220678698689526,0.1861038758096148,0.20499837684507416,0.2805382492576438,0.17795063446723808,0.20106355026437342,0.20211691508653865,0.1201693191055985,0.10220141292692904,0.006292975380400282,0.12293352750666234,0.0
0.33384979351851457,0.10026161646806386,0.2160773938133871,0.2851601874588102,0.16713687351867432,0.0,0.0502269729172994,0.5451463318157697,0.06198144057506281,0.0050122546020195755,0.0015442222230748286,0.0,0.0
0.14476137041117906,0.1522937513513976,0.13864073507796554,0.13501706063003524,0.338441976078572,0.0,0.2647544358340324,0.05705802809772431,0.14641603492953045,0.0,0.23312080145799602,0.01568229920469803,0.0
0.2430204641392658,0.0,0.0,0.0,0.36453069620889866,0.0,0.30377558017408224,0.0,0.4860409282785316,0.0,0.0,0.0,0.0
0.08748161747934463,0.3139547420164437,0.17082224374239202,0.11895476088124471,0.3830289691446818,0.014917017613895679,0.28323581581684076,0.09185105440495087,0.06865585627950539,0.03955588618699754,0.14081654254516945,0.09990572944835913,0.0
0.1217625868271863,0.3380664951244576,0.12636870987287224,0.07415054581320238,0.5927507233721387,0.00021977329042395535,0.2825108359458769,0.054356041386941056,0.16859562310782766,0.05779655179060504,0.040082455942053515,0.10039367086354291,0.0
0.09692537834970746,0.15528630054530435,0.3717347536084541,0.3407796269981688,0.11368397467233099,0.04200755923663791,0.08588548853963239,0.16268575789277007,0.20506284709861786,0.014191816780512144,0.0,0.008340197849929827,0.0
0.014480236556865596,0.19083239360342838,0.04063131945997391,0.05961820286010844,0.35082661308194996,0.06004419828785652,0.09237814086455712,0.08824728614800946,0.02896047311373119,0.11294037533913462,0.015989918342530718,0.03341318361869673,0.0
0.09992205343225194,0.34508434858822473,0.07641621069631137,0.09710950680379016,0.41497561231267777,0.016451056853511416,0.2675884625486119,0.14434262976661538,0.04240795396044558,0.012536054391447785,0.0028906429032111765,0.3124195332095685,0.0
0.059158490277678624,0.2791052302265421,0.2552875753770311,0.185877742401655,0.35772798831198627,0.028617081774281256,0.2946037875785159,0.08494019714682566,0.09050512038840014,0.08172700502559553,0.10480328643921329,0.09275896807144066,0.0
0.12057717987337294,0.370462300039828,0.08449818276998317,0.07597780730613371,0.44570807956349734,0.009859161108640288,0.16917267767374017,0.0752752425907349,0.08748110519746412,0.060642250958447635,0.011933960036754785,0.08040701848669017,0.0
0.03786117236207125,0.4794601661565297,0.0647413884689888,0.07947070069936661,0.3993577634799519,0.0,0.1369622464319158,0.03890420672232423,0.04298309348917774,0.05370177185067546,0.03884126702292763,0.09910827669111788,0.0
0.07850009967607834,0.11900552913457615,0.45556129947074786,0.45556129947074786,0.05364837827069045,0.0,0.03135843906665256,0.0,0.3744447986096475,0.02502851779798028,0.0,0.07255265217956734,0.0
0.0023476968216744765,0.011495393295989692,0.017232805567470665,0.015646054390303726,0.012112162659243846,0.711767806821522,0.00632190286143075,0.6405910261393698,0.0,0.003413222608222362,0.004442447977989134,0.0013365460360335256,0.0
0.02089442262963676,0.24853213871846874,0.1277547038951152,0.10693129939716538,0.40846572615503673,0.012664903429966913,0.3219275807393932,0.017628280665012222,0.04634567007307553,0.017929041969966062,0.22079251070214614,0.09888195001701694,0.0
0.08714949019124983,0.16150899258731935,0.10923771541504107,0.0738990060415036,0.37276659693446207,0.0,0.328345330239876,0.05922894369284942,0.10480029843366515,0.034949243758137696,0.2653511347399126,0.011106058454970216,0.0
0.03970842975550215,0.138372498524727,0.08033918043097893,0.03625404685554439,0.4121286326821395,0.0,0.1887183804321709,0.04554700782658941,0.0794168595110043,0.13387779373756617,0.0,0.03396631399625394,0.0
0.08471365625199113,0.18542117097317068,0.16841351030589624,0.24361397629495962,0.12808085275275538,0.002255759664652235,0.03526553872921882,0.07944216171128454,0.0160647881763825,0.006160801086194249,0.006759084524774171,0.03517070733012213,0.0
0.2160239369249753,0.31242742593007405,0.255360165899349,0.26842306985179676,0.07272128650806496,0.0,0.05166462538647342,0.14681094506440578,0.1924636309431904,0.013158674627700812,0.0,0.17269481193492575,0.0
0.10982024111876441,0.2557184400370016,0.25764593625991383,0.14222309313520431,0.5340490548799782,0.013487742695254407,0.36601368612237983,0.05209632748494054,0.18577222097395962,0.1164234299427768,0.0712041575015202,0.08724246166826732,0.0
0.12822294300254147,0.15741578680606869,0.06783194652832283,0.0673642927113019,0.3159289838386973,0.0,0.24702788911545093,0.0964441324637183,0.09240277988814771,0.012167213803408102,0.21953871874320272,0.013515730624213905,0.0
0.17540274174551865,0.3410376295852,0.06250640514195474,0.05127751796391294,0.199337087254156,0.013046570738115503,0.17057010617490975,0.05532724000929343,0.05844151792009068,0.03530030521419754,0.13857466666628646,0.17723546026959425,0.0
0.3929048590045275,0.16152908519080927,0.39753323724831524,0.4513715767445857,0.05668363281068638,0.0,0.21195526207703433,0.37138479250357176,0.387573776000139,0.27868096119344427,0.022880770858671882,0.006661457983339879,0.0
0.05614185979073812,0.10527388866834589,0.09320356446959549,0.07498298406368618,0.41936774330717924,0.03526679452000279,0.14767869210645637,0.14185937581595723,0.024137649363890026,0.2225083306388446,0.0,0.037138132876947484,0.0
0.06304102270191185,0.1798040164891168,0.12327193681433163,0.030563836361592104,0.3604992271508912,0.0,0.39424510024191634,0.09741043964197893,0.0048785586729783,0.09632736359617225,0.17044759050705433,0.10770720142631919,0.0
0.13516386720624904,0.221480289968364,0.24367823344356168,0.09093704649956934,0.18265779254452852,0.0,0.18741118378593508,0.10789753161414328,0.029037150255034956,0.15466527414402784,0.0,0.0702017954902405,0.0
0.19174258881561013,0.41023191558004257,0.08942137468784747,0.08591199213990203,0.13946944207650602,0.002465300693867375,0.0767462602496932,0.060992473499715254,0.05616134359012549,0.018830899985808513,0.0060307958988681885,0.27175795293689087,0.0
0.08642918893295964,0.22964652322271248,0.24538772020227315,0.1559708244066549,0.5555233055380018,0.02085537776428406,0.3027387216397712,0.08444560713818094,0.09199076159264499,0.08482285927307018,0.041011135900228736,0.13657495075901097,0.0
0.1267360726561943,0.4651750084341664,0.1517175097101939,0.15773017018370042,0.4552857868961136,0.0222304840370005,0.18563740361960074,0.056363433492732505,0.14028890557131285,0.07071851017902289,0.02336979363969914,0.07084550975071521,0.0
0.09028478841663803,0.1847514557174389,0.2075624829810697,0.11143020199709168,0.3897629947069357,0.0,0.4016977873438675,0.06007883812471655,0.11080419148587037,0.019854819144973123,0.1813054995467444,0.07504885120057293,0.0
0.09748697477574078,0.23121528353611823,0.26184117740821367,0.17588521905041046,0.5565342284247343,0.0011978226714871845,0.2553947546624438,0.038397282878113274,0.17335094771784032,0.14224383612976138,0.0077194159326383505,0.11250592872199053,0.0
0.16727299735763493,0.2334707097306068,0.04481580627768779,0.0114759146754751,0.32085633887502113,0.020004047335186865,0.3180247879601952,0.0980237742899961,0.17725575935261093,0.025563407816585372,0.010877327499886395,0.1947680707438799,0.0
0.06280053268926183,0.14555639089686134,0.09533251268188933,0.06272921499432918,0.35107440007512586,0.0,0.2076467944444117,0.006966792676968202,0.12560106537852367,0.019633521675274917,0.0021889680556995464,0.09981477423104915,0.0
0.06552049890934428,0.3110813268937636,0.10344731287449056,0.08091936392075023,0.40477547243776973,0.02929905990712478,0.2332326337402472,0.06261236819409682,0.05802233131633842,0.05482376562280078,0.10120513933658533,0.13654581783688935,0.0
0.0623954612623842,0.3320151942800219,0.3807296590333267,0.261432757081275,0.4054536190794201,0.0,0.07189524935724419,0.0,0.0,0.17085343527736047,0.031215058401556417,0.12608393901747955,0.0
0.08017747891862698,0.29570578724030283,0.16596765239304145,0.15967729040537537,0.446541822763782,0.0,0.24292229641027152,0.06979262155311768,0.09777247846704093,0.1882018996907074,0.009495442367965165,0.16993251415971966,0.0
0.05524575999963099,0.3067469904353743,0.12486721066606546,0.08905995408605633,0.4701876924700727,0.001746686775602728,0.3194285102178769,0.027441984175067824,0.07265329339951004,0.0766542873857135,0.08458090927438819,0.2713523155468343,0.0
0.07389468433105148,0.09059389331139385,0.011754612261285604,0.011754612261285604,0.1351549658047022,0.5850318515181036,0.08870112505400704,0.5627626310693987,0.08472512906492044,0.0,0.0,0.0499502706228895,0.0
0.0,0.2650105721298426,0.18287680235050668,0.19976816669162334,0.1609145463402884,0.0,0.03862960764372034,0.0,0.0,0.0019322732101016299,0.0,0.057327420324609274,0.0
0.17475683094031416,0.10972239343271883,0.06012447213669727,0.04209228822082959,0.5831940165259176,0.0,0.3854747848571657,0.01578214230627558,0.0693847226656193,0.23087021802796498,0.14107485756851965,0.046050962663937205,0.0
0.0649324576402957,0.1134153116222299,0.32920266681658295,0.03328914463796449,0.2208176985173566,0.017765901044084386,0.4903198547994157,0.05325914122062918,0.0908371158128953,0.0537928532220079,0.0,0.0833487609957578,0.0
0.11227959190630553,0.40334630524049614,0.09019703736119555,0.08497607478654634,0.45450254540653645,0.0,0.17630829803724912,0.09704938777248877,0.09686759092919495,0.07809932141188275,0.03018063836978089,0.13515067345804557,0.0
0.061803613091133136,0.2211456082654842,0.2552516983920531,0.19736961349796311,0.6146206877894629,0.01451779374278152,0.19260224766356182,0.053125190703557056,0.11842426493608947,0.18747467977919569,0.0,0.0996413464706505,0.0
0.019818204602293964,0.06222105572281218,0.05426680169087703,0.056800963834522517,0.11999887453536974,0.0,0.09345868867896126,0.09137294188638033,0.002757089582211267,0.188050571657903,0.010888372846800116,0.018762957893611834,0.0
0.21267439369940225,0.06777466290513978,0.15438265965332648,0.20629552178699728,0.15293916444024336,0.0,0.04947927185714456,0.38281390865892406,0.0,0.007020279426966188,0.0,0.05937512622857347,0.0
0.11242195751919834,0.3419281593847282,0.17757514826803975,0.20850005041963837,0.4602523635745865,0.00300512078333844,0.27527594133704625,0.08795415435495843,0.17339295469003063,0.10096849846245082,0.008131744828285756,0.3061666313822354,0.0
0.1719591708182161,0.23101621836459008,0.10173577904042712,0.0841737952596566,0.3727971483707231,0.1179938513128978,0.3061098107376497,0.22911028962452712,0.18774151518726861,0.14855910637898465,0.005827036310791202,0.16671840112031794,0.0
0.12628306744023154,0.29041637419748545,0.2238049594799673,0.21013626878673608,0.2773142198281463,0.058957035844332165,0.2535072812966185,0.1473756159164782,0.1412572907387013,0.00892264359660162,0.006310288333731859,0.2641500676802688,0.0
0.09205623809311927,0.3953500442836882,0.12604124402802158,0.11379532609526173,0.5196693962092256,0.0,0.21582646773580566,0.02984822880784037,0.13163065527091855,0.08805201646235149,0.09004171195767621,0.06215517134888204,0.0
0.17812073254988325,0.21699373402143296,0.11895466166081275,0.2193663031293253,0.19260297464596637,0.18675314469235915,0.0,0.3187104510833979,0.0,0.0,0.0,0.0,0.0
0.08054128593857106,0.24742466802904733,0.24085886280033142,0.15381149485441814,0.433320879151937,0.007531776476126333,0.3984510548100228,0.03934848967271957,0.15292173136699588,0.052581167266474986,0.173801958299001,0.08415284341249502,0.0
0.04434322778238008,0.2566059866457234,0.09052723326970809,0.03598171063367414,0.37733072913449606,0.006059591884048528,0.23838132789964858,0.04874039277276244,0.04160348218407006,0.08953434981777317,0.019781968310947178,0.1384602705187318,0.0
0.17490700795775818,0.33451732908052406,0.06589085351487856,0.04412809654258523,0.15028444942430838,0.012200441085258674,0.1200960160502248,0.03711014079133412,0.0805386386172082,0.0793751081479294,0.0016875153484032816,0.20240416507592698,0.0
0.10384762116777418,0.26809569676823014,0.1771549415670799,0.1350675080506338,0.4050813652233997,0.023238601800270497,0.32108681458235,0.09961945247367057,0.09727703580016284,0.028466392211246465,0.18292487831525395,0.0994185429187108,0.0
0.09160205079900806,0.3164434713631894,0.3740102236182751,0.28601541181772605,0.5028454939607593,0.030455439268679142,0.26097207248551646,0.08265381016131602,0.2064385721438846,0.12471111999454051,0.07008956329033567,0.14163231038590213,0.0
0.2589816301100559,0.1156394983121679,0.24562509500124705,0.19157865162624005,0.05731074025922088,0.05721564714520668,0.060757633430094195,0.15389212070270197,0.061523826733414014,0.01164387686055705,0.00309092014689889,0.008528181952377811,0.0
0.049938384215296366,0.44537789440743275,0.050752198023215414,0.043652090543626086,0.4236263750137752,0.0,0.1452635863113938,0.024508442267704274,0.05896836343164958,0.014374343312539103,0.07311335640951341,0.038686669291720086,0.0
0.010651303879562422,0.002135256392742241,0.4182887132820068,0.006562049659117286,0.012536725006682133,0.0,0.47176548608794344,0.0017654898689536762,0.0023897595945849563,0.0013643409615475717,0.0,0.0017445942172231365,0.0
0.11750533315917064,0.23521807344827855,0.20505256586904802,0.10781880824136408,0.28997778372167826,0.0,0.3485338997912375,0.11153538008039035,0.05840737643805968,0.042627906212922714,0.16523570890760772,0.0997449822189803,0.0
0.3897451800744073,0.12233657138458108,0.3255060921752822,0.3628075570681838,0.03470098358835841,0.0,0.16449227397950983,0.369096962521643,0.2942835643706612,0.2424007880207199,0.0,0.007986823163722085,0.0
0.06163446513869444,0.1511904241101097,0.09017443737143985,0.0969189383324989,0.638273564606834,0.0,0.2097529796804196,0.04150310241585584,0.10398747879406572,0.1282129928484354,0.004928500658494577,0.12594649197759378,0.0
0.05179309366393271,0.5098052867449375,0.11740970312146048,0.14828544693594903,0.475983626151992,0.01350863525155375,0.12093756577658019,0.015264902715070864,0.08406517177230746,0.045217945383304696,0.0,0.07652492617644523,0.0
0.03822109095419855,0.23591819091093855,0.19932038819630754,0.21415312120314425,0.27863552370712547,0.012835341903380279,0.22322582803094726,0.07087456961624874,0.11369381977485891,0.0907726004216642,0.08766474865310148,0.15188372113395454,0.0
0.11894710121411806,0.42758205115638676,0.15865779039925287,0.15056732330230493,0.48826058739703493,0.009909131809934026,0.2565776634059399,0.09933033629901203,0.11111051883689213,0.06912968826115026,0.0602731986094821,0.15159789823422587,0.0
0.08500356581072523,0.24634699190951737,0.4934229526975159,0.3305318800751523,0.5263422629920279,0.011531727242803052,0.2764012799133768,0.02899768509694553,0.20506997459481027,0.14115406405311315,0.03593400427979827,0.06973321026758479,0.0
0.12031727535214068,0.3906328183680515,0.21724429748987387,0.2283216706019089,0.41278592022194643,0.009790550557139743,0.22134398348369694,0.1553200822617783,0.1507981531582297,0.0666059985324946,0.0,0.2587281692284246,0.0
0.013057328865385581,0.4710777909068857,0.09733187133159245,0.10125130865704743,0.392950739138993,0.0,0.08408456783615945,0.0060538557534285,0.0509607817169552,0.024169011898619985,0.003982058195259869,0.10608671570993977,0.0
0.2622977521557426,0.3436000822943605,0.1728677443040175,0.2158215069872499,0.17781484854846094,0.07724521417187728,0.11426903481194822,0.33002429685135637,0.08222297522110356,0.0,0.042873932587818984,0.10102988032144475,0.0
0.0,0.23711405638485278,0.23711405638485278,0.5532661315646564,0.39519009397475463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09672452556671018,0.1091201936540493,0.190170130530682,0.2107022529670819,0.16586212797688815,0.0,0.1177140778111129,0.17206987230324586,0.14187252811128673,0.21433829708978555,0.02570297893004162,0.02104741157714311,0.0
0.0952307105691268,0.3284509999540638,0.13231244907036283,0.14547707219306208,0.4372041736474305,0.0,0.2650058484553155,0.09087158307721557,0.08713479516983924,0.015686172381238383,0.02080184533273023,0.35088983972379545,0.0
0.027193794348451768,0.3504545631806571,0.046520973809276896,0.04190104365689201,0.4771571403642222,0.0,0.4100021459380372,0.0,0.054387588696903535,0.0,0.01707212597896249,0.43619261220986794,0.0
0.09911619492158175,0.37882344115876443,0.13848160104202448,0.12459551021861454,0.5701258839364007,0.01003516016947608,0.26363573581915306,0.02951024434490407,0.07156448839793608,0.13270759601866122,0.043784759621577275,0.11743099057498783,0.0
0.03018021714229803,0.3949169637970514,0.006351289549587278,0.014819675615703647,0.5058391897395617,0.0,0.04625256918594181,0.03018021714229803,0.0,0.0,0.0,0.07169008552791152,0.0
0.07942288966139294,0.2844219990546918,0.12080155730136612,0.14578675913810027,0.4820052285080775,0.0,0.30697254381248223,0.09663750277558765,0.1472095711742952,0.14685008268080793,0.0,0.24600676502881572,0.0
0.07789316979848991,0.46592663417243413,0.1782599968927682,0.18287096352948493,0.4547517575781814,0.0,0.16564272485057818,0.022747756617974454,0.10295116496452197,0.03062462535049751,0.021863708991877236,0.11170711910467415,0.0
0.1866804322600063,0.36847438924436254,0.036972983804617575,0.0429360338980356,0.06316770700917251,0.00429531723385202,0.01849933447030961,0.031737741391725305,0.02193673695137739,0.00917784233414625,0.0,0.19659291431330414,0.0
0.08393561883922647,0.3524188560088707,0.43669961728666695,0.33135214528474105,0.49366429154447034,0.0019640708987843504,0.17508428433640638,0.04358545069662872,0.1404686585863536,0.15272758707220985,0.025042471602013686,0.12080447204679524,0.0
0.047046607918122124,0.17180190027139586,0.21420327922152105,0.12336809500520013,0.402419302573217,0.01099909321882051,0.37536726816828087,0.026588400390340196,0.10082532236814881,0.04379775740578375,0.17909010591994376,0.050773925612668504,0.0
0.15645392410870487,0.3686675613425541,0.0947413399943784,0.10415313604444322,0.35844130247238537,0.026110884841476886,0.236966232354744,0.20038138975353884,0.02253054362440879,0.15087806025159894,0.008088260450559302,0.23843321696597286,0.0
0.17078620108264775,0.3759238391816957,0.06799200029329164,0.0714168372088514,0.07593920951766933,0.01279978342029286,0.02555874897960414,0.023498283019816983,0.035107913088168796,0.00989583507893228,0.0013382409629702219,0.2024505286746007,0.0
0.054850648999748425,0.2412731505119982,0.16263101420413956,0.13411095867595707,0.37607657688765583,0.015638503995582913,0.33601752885950326,0.03319986335637812,0.10832705033159873,0.02675025283668382,0.20275534490054492,0.06845059788398104,0.0
0.09076866163608112,0.40011746520674685,0.22581239306663556,0.2235604144171775,0.31256136380805233,0.0,0.10416758472962942,0.008546887310328048,0.12785010620495296,0.01410454663509804,0.0,0.06789538223444683,0.0
0.016152825496124238,0.07788965922147138,0.04469785969648473,0.016628511000080046,0.28542595692155015,0.010601688784591702,0.33582097521558013,0.03652844293562367,0.002546798748399467,0.05652595878317368,0.27901041805596155,0.05575479637958449,0.0
0.12301943421478484,0.008769727897177835,0.10994197091168573,0.014616213161963059,0.36607126037155,0.0,0.32164796597825496,0.0,0.023385941059140894,0.20308356193637966,0.060086842734314465,0.0,0.0
0.19416800480209537,0.36881836218416336,0.09085544515864993,0.06198816428824125,0.0656477759261189,0.0,0.05606652596589104,0.06777618028437568,0.023776546219022192,0.008082671145410395,0.011392858921429043,0.19113310416489945,0.0
0.003293065451736675,0.03449141483439924,0.02162752427246714,0.021653606493116057,0.03744635553012997,0.6945242079229451,0.02845803264686241,0.6277424382453021,0.013474983598103474,0.0018189151579125033,0.0,0.034248563323428474,0.0
0.3638259804993313,0.028952584688762568,0.37326149843789463,0.3061975036912022,0.044502377286948794,0.0,0.016210774004561276,0.018577947587887684,0.049228698122220194,0.0,0.0,0.004560840038501698,0.0
0.19325291683318324,0.13814701455051082,0.23024502425085136,0.23024502425085136,0.13836640714145163,0.0,0.28836422663448896,0.09276932646409135,0.3846396181682352,0.525234079253708,0.0,0.0,0.0
0.03319189953933528,0.2874483722538485,0.13800621028075002,0.14705404765987462,0.22434692427772904,0.0,0.1376125486967026,0.04277029464311879,0.019478225545479483,0.04794810827372226,0.0,0.2026140736156406,0.0
0.04792952981864568,0.3537770703317822,0.1243726915099069,0.11159961017451567,0.500870104222959,0.0,0.24931591574084144,0.05832349897624582,0.054690388112462886,0.07669654282884959,0.0,0.27948566890267146,0.0
0.05418975252838462,0.05661811233358407,0.09432245725373643,0.08477407990108343,0.270434382624389,0.040515257807084426,0.11664597075909523,0.13915868486595567,0.012895731530239289,0.2738532075722126,0.0,0.007069422855739178,0.0
0.09560275825386014,0.3562229045351155,0.2272596534887715,0.2213642712447155,0.44029982899097103,0.0,0.2613731192810324,0.07957253474487405,0.13011112817946494,0.07462357564875663,0.00463687566554637,0.2664502301087172,0.0
0.10455069966156906,0.22554479211394463,0.10505013775036785,0.0803679511179618,0.5254723093844963,0.0,0.26311682944272274,0.08084431383735347,0.1565440107825375,0.17006441056496427,0.029638701749573178,0.08094523974499468,0.0
0.07004459630886192,0.2658160576878054,0.15353279902242917,0.1398553562298212,0.43484490026483075,0.04598942434514159,0.2164262822049262,0.04736180289462976,0.06315014998361979,0.027115418288934642,0.006898763175539006,0.15876394904794508,0.0
0.0,0.16466277198144136,0.21873240952099063,0.21873240952099063,0.026788867530002668,0.0,0.0013623226547854175,0.0,0.04434556815546776,0.0,0.0,0.002179716247656668,0.0
