,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B00L0088YE,0.0725896859456194,0.4670532416555707,0.2324485630083889,0.24250638450791948,0.29296513352644027,0.003466368913167351,0.12169230933354655,0.04791325796286192,0.03694491606356991,0.059664750171302953,0.03555017217859288,0.06875273568305025,0.0
B01AYYN6XO,0.1237921021736651,0.47697010167829196,0.025413176018336273,0.02406128913378143,0.024407624570869785,0.0,0.25872461181932405,0.022914644353305105,0.0,0.019297480524827264,0.0,0.3681734042495517,0.0
B0181MS4PG,0.004343506739110415,0.010139891704927562,0.01926574614840798,0.006833844250735218,0.011130703481323573,0.7214811535286955,0.019018147206749533,0.6493330381758259,0.007619118981410671,0.003064745687965924,0.004679260518821111,0.0014175677803631422,0.0
B01CBT4IFK,0.03529654705031593,0.23745033360432108,0.16284124804607608,0.16446880423479493,0.2028846772364605,0.016096095920304983,0.32876988996796275,0.038552501578657555,0.07288490290458641,0.010696597667531792,0.2168659435162168,0.0775674132561925,0.0
B06Y61DRXV,0.10665339057455377,0.18375157325228342,0.0701195414634907,0.061519004694070234,0.22833627616925598,0.0,0.3834252727844551,0.1343467852686723,0.06811908786132106,0.0617215400357773,0.2575357736619334,0.03280645184699409,0.0
B073Q6XKBD,0.05020593471485746,0.1640426104498293,0.1439718549427494,0.12112938862213218,0.4506240314897458,0.0032266526897019097,0.2519431952606244,0.08589827428722258,0.010885989102015041,0.1946540549113136,0.0,0.03482504538481096,0.0
B001NQF5A0,0.13885594259381542,0.20772454271624335,0.20803372525268066,0.20804095618614601,0.016255126861950287,0.001630390509941566,0.17670124555510203,0.09777180303012659,0.04415649077396372,0.003027785761657109,0.005963753583379923,0.0033496792536845668,0.0
B071X5KG5W,0.35571296414873954,0.5035142810099626,0.039907084016603984,0.011209272549178022,0.058424519634796765,0.0,0.16524692564302723,0.17289849675410746,0.0,0.024060144708077377,0.0,0.31896782204375795,0.0
B00OYEXE1U,0.11511143937704699,0.16180591040710673,0.23853199513088422,0.16950980876723554,0.44528450165239664,0.0,0.34625160989711495,0.1421713612277028,0.1888314389313011,0.13381919262454825,0.04822971213191205,0.024843357164250554,0.0
B06WWKDQD4,0.16923893739539692,0.18252299885618783,0.0548069598561873,0.10336806467878062,0.18678972521056575,0.0,0.28594382948798,0.1872094783250833,0.04988018098627841,0.05538817055613508,0.21905478434797301,0.016696586840575782,0.0
B00MMT8DDI,0.3218542073417815,0.3617246589675176,0.05127676414125035,0.045696952219376176,0.132501637777499,0.016916204142816922,0.20262855762516258,0.08723880937353376,0.033929568065171854,0.05062038074147456,0.1364822279068797,0.18586129619525119,0.0
B016L9QJJY,0.602540280855818,0.17787492699539859,0.6444474838590396,0.15983906904480105,0.015312395182042715,0.0,0.06691895817975395,0.4180428718422537,0.24593415644899802,0.18548306592564912,0.009141261950793386,0.01415966080852496,0.0
B0083FNJH0,0.07341990515863889,0.06091317758700732,0.10294738402066914,0.1975632625122025,0.5023764914620314,0.03356593361490511,0.17666809060071803,0.06878618658823886,0.08557740705600714,0.2137945261226093,0.0,0.002395451389885313,0.0
B06XXTS4MS,0.07848536614085598,0.1571055968561731,0.15443615480309703,0.04447785760448739,0.2851613095288355,0.0,0.3813604140638252,0.07118930708524158,0.07094370168443385,0.0926308668194361,0.16517180309694116,0.07751753764662703,0.0
B01GZMUTWK,0.2150859277468562,0.23771147164537987,0.3058650336752219,0.055509036903968675,0.23489344847383292,0.0,0.1925287957354454,0.10966162512746035,0.018238962399253558,0.16040769811908717,0.0,0.07159676313601453,0.0
B00U2Q5KI4,0.362619515516746,0.4282582622823475,0.08740274959907093,0.0773005957720858,0.09234147615349722,0.005435143203379187,0.05600812419029126,0.06393839897394867,0.03372619759664338,0.019568295324575095,0.007293947810826211,0.2596922073759697,0.0
B00G6Z5MP6,0.10850960772881883,0.13268858333262587,0.21760626631688007,0.26052536271616383,0.4641855963426951,0.0058858246470318305,0.24905310601229166,0.08955888900537252,0.17410926683063313,0.06439878100286783,0.022335392094440867,0.059971650383055596,0.0
B01GUK7NV2,0.14053789330185723,0.4665950607959938,0.27148650253219764,0.2852673953144836,0.29691641709442523,0.014840224758766774,0.21191925518323612,0.13660145021684822,0.10912825346673297,0.07189008614340936,0.022176913865664297,0.04076289109491524,0.0
B06XBRP34G,0.10385009319648303,0.2050283579525313,0.20338369787763544,0.09478662266531443,0.2530311436130019,0.0,0.4507581614137762,0.11684849078495337,0.08576272266440241,0.04799329141111641,0.1741798898583788,0.07536221747692871,0.0
B00U2VQYWK,0.15052921777848208,0.13939212685763103,0.3200882744602551,0.3325055489106854,0.48684665259054793,0.0,0.2222669758076861,0.16184500926158404,0.16364346603041707,0.18248888635626526,0.0,0.004186818017792925,0.0
B01NAN2X39,0.13426513024270434,0.1551556499894613,0.017068582496872278,0.010321015564375485,0.2586566961601243,0.0,0.15068378177511121,0.164122494450682,0.12719499141002544,0.054824401725044374,0.0,0.10907494999172185,0.0
B06XW6LG9P,0.05190723080758091,0.08747101135142568,0.07157664871897307,0.17367993199951426,0.3084350169548263,0.0,0.1561237345069469,0.10381446161516182,0.07932859794376938,0.08042653508589569,0.0,0.04511515929312286,0.0
B074SY1927,0.09918745817832844,0.28136650799158236,0.22398858854711776,0.13695463836268798,0.24661002174323687,0.04222297737361287,0.1776993465153449,0.13748996710693895,0.03537325248853108,0.09317360685264575,0.10725166811777948,0.07481170172112928,0.0
B075385WT4,0.12324790070167278,0.3175981815362444,0.34257005596347123,0.0950818051237144,0.34835994990472463,0.0,0.0532913764026395,0.0,0.01515468587163894,0.14506495092907173,0.029493042094489663,0.1159565395026051,0.0
B0746TN2JD,0.0855706153820328,0.31894592468394606,0.15340661218408874,0.08410408668263063,0.4303443918178918,0.0,0.23230147602616558,0.10743572354398065,0.0,0.25209668974729255,0.02779823326553037,0.15092757567707618,0.0
B01I5SCB6O,0.12371472315951398,0.2327893793452764,0.1409505080625807,0.17013114240253924,0.342053680289474,0.0,0.21040602909751516,0.013304859579333703,0.12966621449162474,0.06200809015555359,0.07628134437697484,0.17566113085395266,0.0
B06XS7R3RH,0.08569327199807693,0.09804993860547279,0.0057553216069674345,0.003743328786531942,0.11803847808538194,0.5951320896104045,0.06547554410274842,0.6612243767131215,0.005595079053779402,0.05031443684094272,0.0,0.049854628684495604,0.0
B00NW3CO5Q,0.021306370249685538,0.2330869013085686,0.21796238514518465,0.34539902896643176,0.1181901108546265,0.0,0.05809651279427629,0.0,0.05079927792005134,0.0024591046757425137,0.0,0.0151667212293026,0.0
B01MYYDJIJ,0.08607431453722356,0.22147519026711113,0.3273348631530869,0.0844759768180627,0.22342716460077985,0.0,0.26316197102826816,0.08840798229818662,0.03228782690946282,0.11422091984404478,0.20115253238680075,0.026766454755128316,0.0
B01JUIGDM6,0.053906035653508634,0.07521169482473232,0.409694236206689,0.004064358099888369,0.2406945617117675,0.014362302571318042,0.46535494077185485,0.09806938303679612,0.09132358177441431,0.08133582845062956,0.0,0.054255689971437426,0.0
B076B4Z7ZH,0.16992716911924613,0.36956610770534815,0.18717604414899552,0.23570719712851282,0.3783432338189599,0.0,0.14169616175553962,0.13008502696719837,0.08875878105435978,0.10307966483213224,0.029300543329609498,0.07215743949214254,0.0
B00387F42G,0.10887109230489617,0.15320836001299803,0.32128190109133237,0.32492609376257464,0.5612496044603489,0.018590508500289933,0.2212681335782308,0.13535491149987677,0.10803625315000667,0.2405718111128045,0.0,0.0039105693224243815,0.0
B01HFUYIAK,0.04859166687481734,0.05192531234573742,0.08789948100796388,0.09288587214782877,0.1902023406271029,0.0,0.11479792181382972,0.030984254396853123,0.04094161056692276,0.1602921310284377,0.012877318391851031,0.007087638702622603,0.0
B075RQ2QPS,0.4221483433822151,0.06851179358329985,0.27634243894201915,0.05970947351934018,0.10724004149913607,0.0,0.029682496090395187,0.4221483433822151,0.0,0.001158026206519856,0.0,0.05527962505600793,0.0
B002DPUY56,0.2447948871430615,0.3239903345127414,0.2705909192641387,0.2812223451850231,0.30356919450626774,0.003411587523557086,0.2607864911998382,0.13567045441589948,0.1424436989117224,0.14379528461188124,0.010167865586551163,0.1800778553663768,0.0
B06XFJB1K1,0.18190894800483365,0.17571671692084914,0.024436461650125273,0.01800609367147022,0.3804702839322788,0.10405687255649365,0.23585138755233784,0.30100964088626553,0.12290108830617844,0.1874943170554077,0.0,0.11362449812928378,0.0
B0044TNORO,0.232183101874317,0.22937058960923157,0.3512891733502649,0.24233479750138096,0.09664888255192647,0.05184789651633554,0.18698487746502776,0.16615046051475624,0.1935212588529555,0.014820793146871741,0.0,0.11205280344984482,0.0
B00QL89MRW,0.09542790701512383,0.4405290655393654,0.19750455973575318,0.22514284049145283,0.38674337760820165,0.0,0.23019068644911822,0.07782466265889962,0.058876606221452965,0.09186854277240843,0.09331483160274326,0.08523774927509717,0.0
B00ZNZMHH6,0.21983717597291166,0.30239097588168135,0.12109950946802472,0.17568779131712592,0.06589945720359705,0.19561172327790213,0.23727730526850627,0.36277721380731187,0.0,0.010242616528091962,0.0,0.0,0.0
B00G052NFE,0.10750178405173784,0.21947801541578002,0.24518325419899262,0.167471664384302,0.27980962332461307,0.0010859174044827687,0.43456078992437047,0.10427567027710209,0.15152806198750085,0.06588255012482805,0.15819646081248118,0.05152497583294004,0.0
B0727WJ628,0.02070820000710428,0.16490580031543015,0.01443897098851669,0.02334618114545716,0.357614541194989,0.0,0.14030704537453823,0.01863658511535153,0.13669061660161247,0.04220961268237707,0.0,0.0808605547666079,0.0
B06XR2415Z,0.30240174475102327,0.30464062329380537,0.03936544503619836,0.030087827138045118,0.1747353162179259,0.008680902573809244,0.12548902137401413,0.07100795400657889,0.05096732836194378,0.10821981266852568,0.0,0.1877909596749067,0.0
B00WC3KRN8,0.13470995614030368,0.27971823130264917,0.14625596840922764,0.13053886988873076,0.2597793212651536,0.026676361643242892,0.3271037372581912,0.15164192867891618,0.06670288977725411,0.03939985994886293,0.1755888018215528,0.11025412888162014,0.0
B015ORL3B8,0.16870137002838537,0.3194141724658071,0.3776666405177297,0.20148821918243448,0.3723156895556361,0.030952331651747392,0.27438884530422886,0.17240466281681666,0.14867968687465621,0.1539361987963241,0.06037434775305592,0.0937973229302755,0.0
B018H32LHQ,0.2877852291821467,0.15444303386153543,0.20395105649972106,0.030855700669699306,0.05367544974844846,0.05327901221338009,0.08295995702760225,0.18939026279475235,0.03238179442762054,0.007878951539043597,0.001385828738854368,0.03728462519549959,0.0
B00LALMG3W,0.07771638730798508,0.4563560601960676,0.22812111902018292,0.23047575135769838,0.2991298865333017,0.0036483144746972808,0.168267120073626,0.08424223661819834,0.018229079879345134,0.04741372648125541,0.07030350517580711,0.03369793678997594,0.0
B075WCN48C,0.03270216680574256,0.008680904271933623,0.6277168662528013,0.014832272089106702,0.054033824197144566,0.0,0.5123505816355373,0.028737443988124077,0.017166563741944797,0.03071914247553384,0.0008843568482578752,0.0,0.0
B00W2B4TQG,0.17472446042947942,0.22672600606135868,0.25744896569573344,0.0913892310077499,0.1681774118798761,0.0,0.3401047128329,0.14576116621599328,0.08121148636384516,0.042807972198096435,0.15959834361737874,0.07218879861148077,0.0
B06VY7FHV2,0.6058103928073277,0.12571000487800638,0.5875410186828924,0.1133989377640022,0.0,0.0,0.0002513436729145047,0.4189733335563066,0.18878877654590825,0.15103102123672663,0.0,0.008179451001234513,0.0
B00JLLYU78,0.07775357836190494,0.06926718634963834,0.122285426326496,0.30543998833343555,0.5421224761154171,0.0,0.21328737626495026,0.07920718801581102,0.13182045436818102,0.14425814978005855,0.0,0.026818873787523324,0.0
B01GUK7NVW,0.054480212275496084,0.5231189808289175,0.26675805620629855,0.3077024215560593,0.31940211269297886,0.01121796007737048,0.1592327251159853,0.05201495380138038,0.06985428713807736,0.04047845515661466,0.0,0.04742577519725749,0.0
B076C5YZSW,0.0630110515606913,0.26399320451801084,0.09164292069405966,0.11455501534115455,0.2180743773928109,0.0,0.2601510376767633,0.027906397945057965,0.11569063378971298,0.06061979721887448,0.0674042015960166,0.16265378876887165,0.0
B0118B8UXI,0.15432964324268805,0.47181498084190526,0.27926029705112165,0.1957933666077217,0.3121720360422975,0.014542115444419976,0.20596244192965757,0.1597778756773743,0.038255825423398046,0.06778672780589716,0.07013076632622858,0.14456973597658662,0.0
B01HXV90BS,0.11987975879578068,0.2562540251310682,0.45243719998113896,0.1762374797156811,0.4362799746573985,0.00785069739263154,0.3499039629992605,0.15505767457210876,0.12148082178845536,0.188627953150028,0.021320241339732905,0.060608618134305424,0.0
B06X9ZCFG4,0.2620436708915986,0.3622918626191665,0.38100397476660003,0.2888354136722985,0.2509537532647766,0.013208358963196512,0.1797510948897392,0.18114143711748845,0.1531907188934603,0.08545428739566711,0.0,0.13600751955813226,0.0
B00ONFM5D8,0.04755158677463555,0.4742400135848189,0.22927607839482653,0.27476942098512736,0.2962539884997333,0.0,0.07280557725259813,0.0,0.04797651126181292,0.023009199064853297,0.002651094923662896,0.07850910704839473,0.0
B003LQZTV0,0.4004996635598209,0.40259119844664326,0.23975910099522224,0.21575455731962062,0.04150393210316237,0.08501384025531905,0.20394316003758076,0.42834208564477544,0.06294108122455098,0.025324966423001395,0.04566357729769659,0.06320246701922802,0.0
B006IW6918,0.0,0.4347837321617483,0.21739186608087416,0.3260877991213112,0.0,0.0,0.6521755982426224,0.0,0.0,0.0,0.0,0.0,0.0
B003KK3PHC,0.12252370884318033,0.2653405214391945,0.05339449407797993,0.05344679241485762,0.23325759829902898,0.0,0.30156036416807636,0.10937620987511201,0.016434373710085385,0.23045799217122376,0.034789772246447914,0.12073462941714823,0.0
B075F7RTC6,0.1987216419044181,0.31653100629717207,0.17021264235519232,0.1751310667045742,0.2769859728864713,0.0,0.12458878374750616,0.09486860918886429,0.05634209673586116,0.032258173841892675,0.031972585362877795,0.2784652123703436,0.0
B01N6VVUIV,0.10465465621797648,0.19158697379087167,0.23020718906623877,0.15503671592694424,0.24001034197444868,0.0,0.15385082867878008,0.06054829226852037,0.13435407794862847,0.03784268266782523,0.017841845253672974,0.1929470627551684,0.0
B00JYY576U,0.06509742284234299,0.38412944387864545,0.2845385550084401,0.2554455970817882,0.35676539893269793,0.0037997086723449954,0.1678629606537026,0.04012360721294309,0.09189052151105576,0.06650737933480616,0.059660005949642686,0.08120943446317314,0.0
B06WPB6SYH,0.0708227667039697,0.38134081650821783,0.09508885971592597,0.11985875591005228,0.4525800903603376,0.0,0.024500669313408576,0.036053978726053794,0.04346098497239489,0.0,0.0,0.013234556876984485,0.0
B01N7VAUUH,0.07909399235008595,0.3099597051574924,0.03492155921434169,0.09679580536183176,0.4448186997414438,0.0,0.2367935786911712,0.1134529674946043,0.03806887742570438,0.18517519103394153,0.0,0.23254868811214663,0.0
B01GUK7NU8,0.11246465322854103,0.483915324132231,0.2915270973330286,0.33895865545157555,0.2839472442697799,0.0,0.20561011730896794,0.06463322219620132,0.08547368316324372,0.026664378001953926,0.02171704948036509,0.08612342566352517,0.0
B01BZ1OP9O,0.34268824066180453,0.38401643497757887,0.0529898924287668,0.05192782325197384,0.04915858435056762,0.005179255973591607,0.03540920366537724,0.06026728714257991,0.0,0.016321042114716675,0.0,0.20054938840267023,0.0
B00IFTTZVS,0.1382656908266396,0.36069943656216064,0.4418156387161527,0.17910570086506664,0.3727159876925295,0.00845569090527354,0.18824987906297963,0.12657744060426,0.0870080225629998,0.1615910020537194,0.019463711070530895,0.09075714124212027,0.0
B00D6XRZOM,0.06158304705878308,0.12546407691627096,0.2510800810920635,0.17991308506208054,0.2506345976533965,0.004899054753056384,0.43703040384408864,0.07412258871826685,0.14262641205435084,0.053376620698073876,0.1622357168254156,0.010845270021087547,0.0
B00IQ0RD56,0.23180153507050127,0.31650423780324266,0.17597842472457573,0.1857177620533557,0.31486510499759834,0.030890353613277556,0.14644653653738582,0.17341372320752524,0.07679926264996176,0.1504981666182412,0.014305976172052419,0.1346972916219661,0.0
B00PGAP3E2,0.32123843782474454,0.38697513457255095,0.05050029797448222,0.052447326171265726,0.05319765370037092,0.010220442350839935,0.057333600974752284,0.03513903998863071,0.021553381095016345,0.010424766804116838,0.0,0.20923722180069448,0.0
B0036BI56G,0.09529539604508183,0.23836367817994314,0.26728655011384406,0.2049487318203286,0.1803614238548285,0.018546411693698972,0.40496861051208066,0.10559121503656094,0.09951361553676737,0.05378676273112058,0.19789797313979193,0.030871389205110684,0.0
B01I7BJD9C,0.1389008736468974,0.4295814233902767,0.35776804805984225,0.34442930611608247,0.2174281920005358,0.0,0.17801433361696228,0.08203267566323899,0.045879576345259604,0.06902140885264191,0.0,0.05230995442168893,0.0
B06Y2NVV5Y,0.0372657030630605,0.08222419849252177,0.07563339770580345,0.0312840537957808,0.14863502931502254,0.019621683069304126,0.3452568086888022,0.03236121295792448,0.029883337586895417,0.05866689577431734,0.27776198279861203,0.04927042044837027,0.0
