,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B000052YQ2,0.12079949603570699,0.218281595834642,0.07644007485237006,0.036892787300046394,0.017570497643272495,0.1076393530349094,0.10417315807567493,0.09171348174719347,0.0,0.0017914901736601403,0.012388879608249973,0.010547801928411602,0.3495642102366378
B01LX83RZ2,0.07210353732585623,0.12328515423977121,0.2924152687994025,0.015031723664091917,0.025656912317548387,0.09283598048455402,0.42613190504067827,0.07674695956741452,0.0,0.0425696241310872,0.001681043806302569,0.021329042150498828,0.0
B017MOR60S,0.16681690496280077,0.39813523544707874,0.040703749190408284,0.01906364492589925,0.02107398106945203,0.5790346168723638,0.028603126249126365,0.3484825532733505,0.0,0.06268920620413906,0.0018224883988208498,0.03891879595427886,0.0
B01ADUDJ2M,0.04054253678568463,0.16516068615636928,0.03488808378369972,0.01784456040565099,0.10064346912177545,0.21960927192244867,0.02308826805913744,0.14583413496111206,0.0,0.00505689935517889,0.01784456040565099,0.056607691611633454,0.0037385376533481465
B071X5KG5W,0.2239242700856154,0.18163523597542705,0.23837113803548965,0.11889718382267409,0.10325898289595296,0.0,0.12705002502469093,0.060893684278561594,0.0,0.119846909288232,0.10325898289595296,0.009399749428760904,0.0
B008WA2K9O,0.1436639543349144,0.2654701483421819,0.10421792073682189,0.11590938334372577,0.150567335023522,0.0,0.048344059359804105,0.2959503462615894,0.0,0.08496423608633291,0.009995804342817771,0.20048101587754277,0.039357755060692695
B01NCRYT0M,0.026983611166674262,0.30002152619694894,0.10390632194746266,0.018403830703237603,0.24712060003467803,0.0,0.13943025060813596,0.05124379028450779,0.0,0.12603973964997917,0.00204335035120125,0.026304952714659588,0.0
B075Q5Z43W,0.1653755253477718,0.2852073957787042,0.2356665126026431,0.06489794257729517,0.1579719423589151,0.18152543210557434,0.1717832539265104,0.3127437421709751,0.0,0.13185333026120435,0.01067260208141182,0.15471468520293566,0.0
B00HNSSPHC,0.11143804679429548,0.21086123213446187,0.04844848466413406,0.06063669569337925,0.06088855457372853,0.0,0.07391105165280369,0.1634449024554413,0.0,0.08256501899901045,0.00034977186003874874,0.08202935585004173,0.2630266477771637
B01N7L0WA6,0.1957914808018586,0.1395373258927834,0.049962661425554125,0.007396744311453587,0.17464394335894348,0.0,0.3956788795146816,0.008120808694786603,0.0,0.5220818361062989,0.0036983721557267936,0.051505205992792666,0.0
